ID,Name,Tags,Emotion,Keywords,Types_Content,Types_Form,Duration,IsDownloaded,Uri,Source,IsWatched,IsLiked,Rank,DateTime
278,回答我!我二弟智力什么样？!,手机游戏 第五人格 第五人格新星团 第五人格新春演绎 竞技游戏,0,二弟 智力 手机游戏 第五人格 竞技  ,游戏体育,讲解议论,412,0,https://www.bilibili.com/video/BV11vRoYmEtb,0,0,0,0,0
279,伯努利数，巧妙的高幂求和,微积分 高等数学,0,伯努利 高幂 求和 微积分 数学  ,科普科技,讲解议论,579,0,https://www.bilibili.com/video/BV1GZRXYjEGK,0,0,0,0,0
280,西卡：花生啊喂我花生,狗狗 汪星人 萌宠 边牧西卡 动物总动员11.0-萌宠踏春去,1,西卡 花生 狗狗 萌宠 边牧  ,生态环境,记录拍摄,62,0,https://www.bilibili.com/video/BV1pJRyYgEvX,0,0,0,0,0
281,国产摸金三幻神！究竟谁能杀出重围，成功撤离？,游戏杂谈 射击游戏 FPS 摸金游戏 游戏鉴赏家,0,摸金 三幻神 杀出 重围 游戏 FPS  ,游戏体育,讲解议论,322,0,https://www.bilibili.com/video/BV12oZyYREDB,0,0,0,0,0
282,三个小球哪个最快？最速曲线看似简单，却隐藏着物理学深层法则！,物理学 物理 科普 科学 万物研究所·春日探索企划,0,小球 最快 最速 曲线 物理学 科普  ,科普科技,讲解议论,190,0,https://www.bilibili.com/video/BV1bSZ9YHEQG,0,0,0,0,0
283,哟西的后桌要平分哟西捡到的一百块钱——46,二次元 迪迦 梅西 搞笑动画 贝利亚 坤坤 必剪创作 动漫二创激励计划·国漫季,0,哟西 平分 一百块 搞笑 动画 二次元  ,影视动画,搞笑娱乐,74,0,https://www.bilibili.com/video/BV1cYZUYZECy,0,0,0,0,0
284,【泰勒展开式】模型代替大脑，公式代替思考，考试再也没烦恼！__赵礼显-高考数学,高考数学 模型 跟着学就对了 百分必会题型 高中数学 导数 赵礼显 显哥 泰勒展开式 二级结论,1,泰勒 展开式 模型 公式 考试 高考 数学  ,科普科技,教程攻略,737,0,https://www.bilibili.com/video/BV141oXYGEqf,0,0,0,0,0
285,我终于又玩到了这些虚假宣传的游戏！！,娱乐 搞笑 游戏实况 游戏杂谈 猎奇 老张 沙雕 游戏试玩 虚假宣传,0,虚假 宣传 游戏 娱乐 搞笑 实况  ,游戏体育,讲解议论,663,0,https://www.bilibili.com/video/BV1bSZ9YHEvK,0,0,0,0,0
286,1000%还原熊出没的彩色年糕，你绝对想不到的味道！！,年糕 料理制作 小吃 美食制作 创意 美食教程 熊出没彩色年糕 青团 动漫美食 BILIBILI美食研究所-踏春尝鲜季,1,熊出没 彩色 年糕 味道 美食 创意  ,美食出行,教程攻略,399,0,https://www.bilibili.com/video/BV1SJRXYGEwk,0,0,0,0,0
287,还有木头做的水冷？绝版EK_Lignum实木分体水+闪鳞G600测评！,水冷 白火神 RTX 5090D 闪鳞G600 TUF 9070XT AMD显卡 机箱评测 实木 Nvidia 科技猎手2025·1.0计划,0,水冷 木头 EK Lignum 实木 闪鳞 科技  ,科普科技,教程攻略,967,0,https://www.bilibili.com/video/BV1GxRiYPEDU,0,0,0,0,0
288,武汉！你_管_这_个_叫_微_辣_？,吃货 外国人 美食 呀哈比比 蛙蛙 武汉 微辣 探店 BILIBILI美食研究所-踏春尝鲜季,0,武汉 微辣 美食 吃货 外国人 探店  ,美食出行,记录拍摄,622,0,https://www.bilibili.com/video/BV1iSRRY8Eka,0,0,0,0,0
289,贝利亚跟我们回宇宙监狱好好改造吧,我的世界 暗区S12福利轰炸 暗区入坑最佳时机 暗区突围,0,贝利亚 宇宙 监狱 我的世界 暗区  ,游戏体育,讲解议论,67,0,https://www.bilibili.com/video/BV1GfRRYWENk,0,0,0,0,0
290,盒马哪些值得买，个人红黑榜清单！,种草 美食 美食vlog 购物分享 美食测评 Vlog BILIBILI美食研究所-踏春尝鲜季,0,盒马 值得买 红黑榜 美食 购物 vlog  ,美食出行,讲解议论,323,0,https://www.bilibili.com/video/BV1z3RoYPENr,0,0,0,0,0
291,［个人汉化］JOJOlands同人OP：make_it_rain,JOJO的奇妙冒险 OP 个人,0,JOJO 同人 OP 奇妙冒险 个人 汉化  ,艺术音乐,表演创作,111,0,https://www.bilibili.com/video/BV1VQRXYnEU5,0,0,0,0,0
292,PVZ动画：《大课间》,植物大战僵尸 校园 整点电子榨菜第20期 抽象 pvz,0,PVZ 动画 大课间 植物 僵尸 校园  ,影视动画,表演创作,67,0,https://www.bilibili.com/video/BV1bQZdYZEMZ,0,0,0,0,0
293,工地外吃6元面条，不够可以加，老板娘心肠好,生活记录 日常 美食记录 路边摊 面条 农民工 工地 Vlog 捕捉春日的风,1,工地 面条 六元 加面 老板娘 美食 生活  ,美食出行,记录拍摄,279,0,https://www.bilibili.com/video/BV1NpZ2YoEBz,0,0,0,0,0
294,逆_天_转_学_生,我的世界 沙盒游戏 搞笑 minecraft 敲萌豹风党 抽象 沙雕 mc 精神状态,0,逆天 转学生 MC 我的世界 搞笑 沙雕  ,游戏体育,搞笑娱乐,90,0,https://www.bilibili.com/video/BV18wZbY7Eyt,0,0,0,0,0
295,同人作吊打官方？巴雷特240LW通用机枪有何特别之处？,武器 枪械 科普 军事 射击 巴雷特 机枪,0,同人 官方 巴雷特 机枪 武器 科普  ,科普科技,讲解议论,903,0,https://www.bilibili.com/video/BV1GSZvYzECr,0,0,0,0,0
296,【零食分享】2分钟看贫穷学生党这个月在拼夕夕都买了什么_零食分享_u002F粉丝推荐,零食 省钱 分享 购物分享 学生 合集 拼多多 BILIBILI美食研究所-踏春尝鲜季,0,零食 分享 学生 拼多多 省钱 合集  ,美食出行,记录拍摄,80,0,https://www.bilibili.com/video/BV1CQZmYdEwZ,0,0,0,0,0
297,如何装成一个老玩家？细数十大细节让你轻松看懂《我的世界大电影》,我的世界 MC 沙盒游戏 苦力怕 游戏改编 Minecraft 电影我的世界 史蒂夫 院线电影 我的世界大电影建者有份,0,老玩家 细节 我的世界 电影 沙盒  ,游戏体育,讲解议论,521,0,https://www.bilibili.com/video/BV1taZRYXERR,0,0,0,0,0
298,爆改你不要的石头，一层层绘制出一群鱼,创意 手工 手绘 艺术 树脂画 手艺人 原创视频 寻找100位非遗手艺人 3.0,1,石头 爆改 绘制 鱼群 创意 手工  ,艺术音乐,表演创作,96,0,https://www.bilibili.com/video/BV1n7ZbYTE9Y,0,0,0,0,0
300,开源个盒子，聊聊3D打印与openSCAD建模,建模 3D打印 模型 openSCAD 盒子 开源,0,开源 盒子 3D打印 建模 openSCAD  ,科普科技,教程攻略,289,0,https://www.bilibili.com/video/BV1yJZdYSEgU,0,0,0,0,0
301,大风预警被迫原地滞留一天，无意中发现露营地竟然还是个风水宝地太幸运了，晚上做道凉菜吃好好喝一个,治愈 大风预警 床车生活 户外用水 户外美食制作 户外生活,1,大风 预警 滞留 露营地 风水 凉菜 户外  ,生态环境,记录拍摄,975,0,https://www.bilibili.com/video/BV1vbR6YmETi,0,0,0,0,0
302,《重庆森林》何志武独白：春天来了，大家多去跑步吧！,金城武 经典电影 独白 重庆森林 王家卫 人人都能聊影视5.0 高分电影 电影解析 何志武,0,重庆森林 何志武 独白 跑步 电影 金城武  ,影视动画,讲解议论,484,0,https://www.bilibili.com/video/BV1aURqYTEdK,0,0,0,0,0
303,谢谢你们带来的音乐，再见,回忆 串烧 乐队 纪念 清明 翻唱的N种打开方式2.0,-1,音乐 再见 回忆 串烧 乐队 清明  ,艺术音乐,表演创作,456,0,https://www.bilibili.com/video/BV1qzZZYyESZ,0,0,0,0,0
304,第二次带弟弟妹妹吃自助水饺，走着！,熊孩子 生活记录 四胞胎 记录 我们的家庭日记12.0,1,自助 水饺 弟弟妹妹 生活 家庭  ,美食出行,记录拍摄,513,0,https://www.bilibili.com/video/BV12CRBY8Ehp,0,0,0,0,0
305,高速120km_u002Fh弯道爆胎！腾势Z9gt真实案例来了,比亚迪 腾势,0,高速 弯道 爆胎 腾势 Z9gt 汽车  ,科普科技,讲解议论,249,0,https://www.bilibili.com/video/BV1K6RBYaE57,0,0,0,0,0
306,你非得跟那鸡贼男玩儿密室逃脱去啊？,原创 情侣 黑色幽默 搞笑 皮得一宇宙 抽象 UP 小剧场 2.0,0,密室 逃脱 鸡贼男 情侣 搞笑 小剧场  ,生活体验,搞笑娱乐,227,0,https://www.bilibili.com/video/BV1btRoYpEVs,0,0,0,0,0
307,反抗的三种结局：悲剧版、哲学版、颠覆版...,小说创作灵感 反抗 写小说,0,反抗 结局 悲剧 哲学 颠覆 小说  ,社会经济,讲解议论,153,0,https://www.bilibili.com/video/BV1LFZ2YkEq4,0,0,0,0,0
308,两支笔手搓ランペイジ,PENBEAT 演奏 兔子洞,0,两支笔 手搓 演奏 PENBEAT 兔子洞  ,艺术音乐,表演创作,166,0,https://www.bilibili.com/video/BV16bZdYCEA5,0,0,0,0,0
309,第194集_倒反天罡,原创动画 沙雕修仙动画 “最强动画小说家”征稿活动,0,倒反 天罡 动画 沙雕 修仙  ,探险故事,表演创作,278,0,https://www.bilibili.com/video/BV1CPRfY2EQM,0,0,0,0,0
310,童年爆红的狂扁小朋友!传闻真相和结局竟如此离谱？！,小游戏 4399 童年回忆杀 怀旧 创艺国度 Z890Proart 华硕9070XT 沙雕 游戏鉴赏家,0,狂扁 小朋友 传闻 真相 童年 游戏  ,游戏体育,讲解议论,318,0,https://www.bilibili.com/video/BV1xbRXYKEXT,0,0,0,0,0
311,吐槽新还珠格格｜难看！这是谁的童年回忆？,李晟 电视剧 搞笑 还珠格格 琼瑶 经典电影 影视剪辑 吐槽 人人都能聊影视5.0 新还珠格格,0,新还珠 格格 吐槽 难看 童年 电视剧  ,影视动画,讲解议论,792,0,https://www.bilibili.com/video/BV1mUR9Y3EEV,0,0,0,0,0
312,87选10，哪些AI是真正好用的？,AI 人工智能 Midjourney suno 通义万相 橙红 Pika Gemini DeepSeek,0,AI 好用 人工智能 Midjourney 通义万相  ,科普科技,讲解议论,849,0,https://www.bilibili.com/video/BV1rVZmYQEkW,0,0,0,0,0
313,看过大电影的人，才能看懂的彩蛋,沙盒游戏 搞笑 我的世界 minecraft 敲萌豹风党 电影我的世界 沙雕 抽象 mc 我的世界大电影建者有份,0,彩蛋 大电影 我的世界 搞笑 沙雕  ,游戏体育,讲解议论,64,0,https://www.bilibili.com/video/BV183fTYREvy,0,0,0,0,0
314,饿了很久的流浪小奶牛_在猫屋等的睡着了,,0,流浪 小奶牛 睡着 猫屋 萌宠  ,生态环境,记录拍摄,95,0,https://www.bilibili.com/video/BV1ZqZ2YjEGP,0,0,0,0,0
315,人生啊，能不能放过我这一次,生活记录 情感 人生 天天小哥哥 段子 亲子,-1,人生 放过 情感 生活 段子  ,生活体验,记录拍摄,132,0,https://www.bilibili.com/video/BV1wERdY6EzP,0,0,0,0,0
316,融合新模式：超乎寻常的重力！,植物大战僵尸 僵尸 娱乐 植物 演示 融合植物 教程攻略 模式 重力,0,融合 模式 重力 植物 僵尸 教程  ,游戏体育,教程攻略,478,0,https://www.bilibili.com/video/BV1hFRkYLEt1,0,0,0,0,0
317,这是假矿洞陷阱！,单机游戏 搞笑 实况解说 游戏实况 游戏集锦 游戏 游戏解说 我的世界 单机联机,0,假矿洞 陷阱 我的世界 搞笑 游戏  ,游戏体育,搞笑娱乐,341,0,https://www.bilibili.com/video/BV1jifTYBE4y,0,0,0,0,0
318,第195集_没人要的灵鸡都捡了,原创动画 沙雕修仙动画 “最强动画小说家”征稿活动,0,灵鸡 捡了 动画 沙雕 修仙  ,探险故事,表演创作,241,0,https://www.bilibili.com/video/BV19MRzYGE7K,0,0,0,0,0
319,和闺蜜扫荡美食城！自制加料满满的土豆粉，一口幸福感爆棚～,街头美食 美食 街头小吃 吃货 美食vlog 卷饼 闺蜜 幸福感 土豆粉 捕捉春日的风,1,闺蜜 美食城 土豆粉 幸福感 美食 vlog  ,美食出行,记录拍摄,671,0,https://www.bilibili.com/video/BV1ypZdYmEhw,0,0,0,0,0
320,动画速通「R.E.P.O.恐怖公司」第二集【咖喱动画】,动画短片 原创动画 惊悚 动画 恐怖 速通 REPO 搞怪动画 必剪创作,0,速通 恐怖 公司 REPO 动画 原创  ,影视动画,表演创作,90,0,https://www.bilibili.com/video/BV1fSZRYgE8W,0,0,0,0,0
321,歌手唱歌声压拉满，你的声音却入不了麦？一条视频教你轻松解决！,唱歌技巧 声乐教学 唱歌教学 技巧教学 歌曲教学 Jason 唱歌方法,1,歌手 声压 入麦 技巧 声乐 教学  ,艺术音乐,教程攻略,403,0,https://www.bilibili.com/video/BV1XrRdY9Ehn,0,0,0,0,0
322,01___家人们，装修是我上过最累的班,捕捉春日的风,0,装修 累 家人 生活 记录  ,生活体验,记录拍摄,401,0,https://www.bilibili.com/video/BV129RdY1Eo9,0,0,0,0,0
323,“青蛇”独白，你们说人间有情，但情为何物,电影解说 影视剪辑 独白 青蛇 经典电影,0,青蛇 独白 人间 有情 电影 解说  ,影视动画,讲解议论,941,0,https://www.bilibili.com/video/BV1HpZhYrE2R,0,0,0,0,0
324,老玩家必看！拳皇2002我们错过了哪些细节？,拳皇 游戏 游戏杂谈 新人向 街机游戏 格斗之王 格斗游戏 kof2002 游戏鉴赏家,0,拳皇 2002 细节 老玩家 游戏 格斗  ,游戏体育,讲解议论,770,0,https://www.bilibili.com/video/BV1UDRdYmE3B,0,0,0,0,0
325,花上万元住三亚的度假酒店、看周杰伦演唱会是什么样的感觉！带你体验花了钱却很悲催的日常！,生活 演唱会 旅游 日常 周杰伦 三亚 酒店 头等舱 度假酒店 春天观察日记——寻找100个宝藏vlogger 2.0,0,三亚 度假 酒店 周杰伦 演唱会 生活  ,美食出行,记录拍摄,963,0,https://www.bilibili.com/video/BV1rtZdY5Ezw,0,0,0,0,0
326,穿越成海帕杰顿_怪兽当主食_奥特曼当下饭菜P13,小说 原创漫画 爽文推荐,0,海帕杰顿 怪兽 奥特曼 主食 小说 漫画  ,影视动画,表演创作,587,0,https://www.bilibili.com/video/BV1MzfMYxEMY,0,0,0,0,0
327,童声合唱《陈母问勇》，听着听着就泪目了,合唱 陈祥榕 合唱团 泪目 烈士 感动 童声合唱 童声,-1,陈母问勇 童声 合唱 泪目 烈士 感动  ,艺术音乐,表演创作,187,0,https://www.bilibili.com/video/BV1wcRRYPEuS,0,0,0,0,0
328,这是一场关乎地球存亡的直播……,科技 直播 高能 地球 原创动画 不怪地球 网红 破次元大神集结令,2,地球 存亡 直播 科技 高能 动画,科普科技,讲解议论,902,0,https://www.bilibili.com/video/BV1awRdYHETq,0,0,0,0,0
329,200%复刻《熊出没》里的葱花面！,美食制作 美食教程 光头强 熊大 熊二 熊出没 动漫美食 美食复刻 葱花面 BILIBILI美食研究所-踏春尝鲜季,1,美食制作 美食教程 光头强 熊大 熊二 熊出没 动漫 美食 美食复刻 葱花面 BILIBILI美食研究所 踏春尝鲜季,美食出行,教程攻略,175,0,https://www.bilibili.com/video/BV1jXovYCEX7,0,0,0,0,0
330,《EVA——最后的红楼》耗时一个月完成了一年前的构想,EVA 红楼梦 新世纪福音战士,1,EVA 红楼梦 新世纪福音战士,影视动画,表演创作,142,0,https://www.bilibili.com/video/BV1KQRyYEE8k,0,0,0,0,0
332,【视评线】“甲亢哥”中国行让谁破防了？,甲亢哥 中国行,0,视评线 甲亢哥 中国行 破防,时事国际,讲解议论,257,0,https://www.bilibili.com/video/BV1T8fwYME4h,0,0,0,0,0
333,“残影是相机的极限，而不是我的极限”,残影 剪辑 极限,2,残影 剪辑 极限,游戏体育,集锦剪辑,278,0,https://www.bilibili.com/video/BV1dzRqYVEwg,0,0,0,0,0
336,【梗百科】四川芬达是啥？,恶搞 四川可乐 mygo 丢手绢 杨坤 抽象 恶搞之家 大头儿子 GIRLS BAND CRY UP 小剧场 2.0,1,梗百科 四川芬达 恶搞 四川可乐 mygo 丢手绢 杨坤 抽象 恶搞之家 大头儿子 GIRLS BAND CRY UP 小剧场 2.0,热梗恶搞,讲解议论,143,0,https://www.bilibili.com/video/BV1S5RqY8EuQ,0,0,0,0,0
